CHR,POS,gene_code,GENE,FUNCTION,NOTES,,,,,,,,
chr13,5589,TEL13L-XR, - Telomeric X element combinatorial Repeat region on the left arm of Chromosome XIII; contains repeats of the D, C, B and A types,as well as Tbf1p binding sites; formerly called SubTelomeric Repeats,,,,,,,
chr13,5590,TEL13L-XR, - Telomeric X element combinatorial Repeat region on the left arm of Chromosome XIII; contains repeats of the D, C, B and A types,as well as Tbf1p binding sites; formerly called SubTelomeric Repeats,,,,,,,
chr13,583969,NAG,NAG,,,,,,,,,,
chr13,585173,YMR163C,INP2 - Peroxisome-specific receptor important for peroxisome inheritance; co-fractionates with peroxisome membranes and co-localizes with peroxisomes in vivo; physically interacts with the myosin V motor Myo2p; INP2 is not an essential gene,,,,,,,,,,
chr13,5852,TEL13L-XR, - Telomeric X element combinatorial Repeat region on the left arm of Chromosome XIII; contains repeats of the D, C, B and A types,as well as Tbf1p binding sites; formerly called SubTelomeric Repeats,,,,,,,
chr13,588567,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,588585,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,588588,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,588621,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,588627,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,588630,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,588648,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,588651,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,588661,YMR164C,MSS11 - Transcription factor involved in regulation of invasive growth and starch degradation; controls the activation of MUC1 and STA2 in response to nutritional signals,,,,,,,,,,
chr13,592784,NAG,NAG,,,,,,,,,,
chr13,605867,NAG,NAG,,,,,,,,,,
chr13,609388,YMR173W,DDR48 - DNA damage-responsive protein, expression is increased in response to heat-shock stress or treatments that produce DNA lesions; contains multiple repeats of the amino acid sequence NNNDSYGS,,,,,,,,,
chr13,616358,NAG,NAG,,,,,,,,,,
chr13,619338,NAG,NAG,,,,,,,,,,
chr13,622233,NAG,NAG,,,,,,,,,,
chr13,674886,NAG,NAG,,,,,,,,,,
chr13,683642,NAG,NAG,,,,,,,,,,
chr13,692578,YMR212C,EFR3 - Protein required for Stt4-containing phosphoinositide kinase patch assembly at the plasma membrane; exhibits synthetic lethal genetic interactions with PHO85; has sequence similarity to the Drosophila rolling blackout (RBO) gene,,,,,,,,,,
chr13,752958,NAG,NAG,,,,,,,,,,
chr13,774284,NAG,NAG,,,,,,,,,,
chr13,779986,YMR257C,PET111 - Mitochondrial translational activator specific for the COX2 mRNA; located in the mitochondrial inner membrane,,,,,,,,,,
chr13,792034,YMR261C,TPS3 - Regulatory subunit of trehalose-6-phosphate synthase/phosphatase complex, which synthesizes the storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway,,,,,,,,,
chr13,8113,YML132W,COS3 - Protein involved in salt resistance; interacts with sodium:hydrogen antiporter Nha1p; member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins,,,,,,,,,
chr13,814661,YMR274C,RCE1 - Type II CAAX prenyl protease involved in the proteolysis and maturation of Ras and the a-factor mating pheromone,,,,,,,,,,
chr13,817667,YMR275C,BUL1 - Ubiquitin-binding component of the Rsp5p E3-ubiquitin ligase complex,functional homolog of Bul2p, disruption causes temperature-sensitive growth, overexpression causes missorting of amino acid permeases,,,,,,,
chr13,862525,YMR297W,PRC1 - Vacuolar carboxypeptidase Y (proteinase C; CPY), broad-specificity C-terminal exopeptidase involved in non-specific protein degradation in the vacuole; member of the serine carboxypeptidase family,,,,,,,,,
chr13,873018,NAG,NAG,,,,,,,,,,
chr13,874580,NAG,NAG,,,,,,,,,,
chr13,897812,ARS 1332.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr13,908369,YMR317W,- Putative protein of unknown function with some similarity to sialidase from Trypanosoma; YMR317W is not an essential gene,,,,,,,,,,
chr13,912911,YMR319C,FET4 - Low-affinity Fe(II) transporter of the plasma membrane,,,,,,,,,,
chr13,914235,YMR319C,FET4 - Low-affinity Fe(II) transporter of the plasma membrane,,,,,,,,,,
chr13,914813,NAG,NAG,,,,,,,,,,
chr13,914823,NAG,NAG,,,,,,,,,,
chr13,917160,NAG,NAG,,,,,,,,,,
chr13,917164,NAG,NAG,,,,,,,,,,
chr13,923675,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923712,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923713,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923746,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923767,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923782,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923800,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923809,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923830,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923831,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923838,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923841,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923847,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923859,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923863,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923874,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923884,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923891,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923908,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923914,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923916,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923917,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923923,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923942,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923948,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923958,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923961,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923964,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923973,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,923989,TEL13R-XC, - Telomeric X element Core sequence on the right arm of Chromosome XIII; contains an ARS consensus sequence,an Abf1p binding site consensus sequence,and ORF YMR326C,,,,,,,,
chr13,924014,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924029,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924037,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924046,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924055,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924057,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924071,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924073,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924074,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924078,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924092,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924098,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924136,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr13,924155,TEL13R, - Telomeric region on the right arm of Chromosome XIII, composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats,,,,,,,
chr14,100726,YNL284C-B, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
